,count,date,state,year
260,2,2012_12_15,Michigan,2012
261,3,2012_12_17,Michigan,2012
262,5,2012_12_18,Michigan,2012
263,1,2012_12_19,Michigan,2012
264,7,2012_12_20,Michigan,2012
265,3,2012_12_21,Michigan,2012
266,2,2012_12_22,Michigan,2012
267,1,2012_12_24,Michigan,2012
268,4,2012_12_26,Michigan,2012
269,7,2012_12_27,Michigan,2012
270,3,2012_12_28,Michigan,2012
271,3,2012_12_29,Michigan,2012
272,1,2012_12_30,Michigan,2012
273,1,2012_12_31,Michigan,2012
274,1,2012_03_01,Florida,2012
275,1,2012_03_03,Florida,2012
276,1,2012_03_06,Florida,2012
277,1,2012_03_07,Florida,2012
278,2,2012_03_12,Florida,2012
279,1,2012_03_14,Florida,2012
280,1,2012_03_15,Florida,2012
281,1,2012_03_16,Florida,2012
282,7,2012_03_21,Florida,2012
283,3,2012_03_23,Florida,2012
284,1,2012_03_25,Florida,2012
285,1,2012_03_26,Florida,2012
286,1,2012_04_03,Florida,2012
287,1,2012_04_04,Florida,2012
288,1,2012_04_06,Florida,2012
289,1,2012_04_19,Florida,2012
290,1,2012_04_21,Florida,2012
291,1,2012_04_22,Florida,2012
292,1,2012_04_26,Florida,2012
293,1,2012_04_27,Florida,2012
294,1,2012_05_08,Florida,2012
295,1,2012_05_21,Florida,2012
296,1,2012_05_27,Florida,2012
297,1,2012_05_29,Florida,2012
298,1,2012_05_31,Florida,2012
299,3,2012_02_01,Florida,2012
300,3,2012_02_02,Florida,2012
301,1,2012_02_03,Florida,2012
302,1,2012_02_04,Florida,2012
303,2,2012_02_06,Florida,2012
304,1,2012_02_07,Florida,2012
305,2,2012_02_08,Florida,2012
306,2,2012_02_09,Florida,2012
307,2,2012_02_10,Florida,2012
308,4,2012_02_12,Florida,2012
309,1,2012_02_14,Florida,2012
310,2,2012_02_20,Florida,2012
311,1,2012_02_21,Florida,2012
312,1,2012_02_25,Florida,2012
313,1,2012_02_27,Florida,2012
314,2,2012_02_28,Florida,2012
315,1,2012_02_29,Florida,2012
316,8,2012_11_01,Florida,2012
317,8,2012_11_02,Florida,2012
318,5,2012_11_03,Florida,2012
319,6,2012_11_05,Florida,2012
320,4,2012_11_06,Florida,2012
321,5,2012_11_07,Florida,2012
322,3,2012_11_08,Florida,2012
323,7,2012_11_09,Florida,2012
324,1,2012_11_10,Florida,2012
325,1,2012_11_11,Florida,2012
326,2,2012_11_12,Florida,2012
327,9,2012_11_13,Florida,2012
328,11,2012_11_14,Florida,2012
329,5,2012_11_15,Florida,2012
330,4,2012_11_16,Florida,2012
331,2,2012_11_18,Florida,2012
332,9,2012_11_19,Florida,2012
333,2,2012_11_20,Florida,2012
334,5,2012_11_21,Florida,2012
335,2,2012_11_22,Florida,2012
336,2,2012_11_23,Florida,2012
337,6,2012_11_24,Florida,2012
338,2,2012_11_25,Florida,2012
339,3,2012_11_26,Florida,2012
340,6,2012_11_27,Florida,2012
341,4,2012_11_28,Florida,2012
342,10,2012_11_29,Florida,2012
343,1,2012_11_30,Florida,2012
344,8,2012_10_01,Florida,2012
345,11,2012_10_02,Florida,2012
346,18,2012_10_03,Florida,2012
347,3,2012_10_04,Florida,2012
348,6,2012_10_05,Florida,2012
349,5,2012_10_08,Florida,2012
350,11,2012_10_09,Florida,2012
351,16,2012_10_10,Florida,2012
352,1,2012_10_12,Florida,2012
353,13,2012_10_18,Florida,2012
354,22,2012_10_19,Florida,2012
355,3,2012_10_20,Florida,2012
356,9,2012_10_21,Florida,2012
357,11,2012_10_22,Florida,2012
358,18,2012_10_23,Florida,2012
359,9,2012_10_24,Florida,2012
360,8,2012_10_25,Florida,2012
361,5,2012_10_26,Florida,2012
362,3,2012_10_27,Florida,2012
363,5,2012_10_28,Florida,2012
364,7,2012_10_29,Florida,2012
365,9,2012_10_30,Florida,2012
366,1,2012_10_31,Florida,2012
367,1,2012_07_09,Florida,2012
368,1,2012_07_12,Florida,2012
369,1,2012_07_28,Florida,2012
370,2,2012_09_02,Florida,2012
371,1,2012_09_03,Florida,2012
372,6,2012_09_04,Florida,2012
373,3,2012_09_05,Florida,2012
374,3,2012_09_06,Florida,2012
375,2,2012_09_08,Florida,2012
376,2,2012_09_10,Florida,2012
377,6,2012_09_11,Florida,2012
378,11,2012_09_12,Florida,2012
379,3,2012_09_13,Florida,2012
380,1,2012_09_14,Florida,2012
381,9,2012_09_21,Florida,2012
382,2,2012_09_22,Florida,2012
383,10,2012_09_23,Florida,2012
384,13,2012_09_24,Florida,2012
385,12,2012_09_25,Florida,2012
386,8,2012_09_26,Florida,2012
387,10,2012_09_27,Florida,2012
388,8,2012_09_28,Florida,2012
389,5,2012_09_29,Florida,2012
390,3,2012_09_30,Florida,2012
391,1,2012_08_06,Florida,2012
392,2,2012_08_08,Florida,2012
393,1,2012_08_10,Florida,2012
394,1,2012_08_13,Florida,2012
395,2,2012_08_14,Florida,2012
396,2,2012_08_16,Florida,2012
397,1,2012_08_17,Florida,2012
398,1,2012_08_18,Florida,2012
399,1,2012_08_19,Florida,2012
400,1,2012_08_21,Florida,2012
401,1,2012_08_22,Florida,2012
402,1,2012_08_23,Florida,2012
403,3,2012_08_24,Florida,2012
404,1,2012_08_25,Florida,2012
405,1,2012_08_26,Florida,2012
406,1,2012_08_27,Florida,2012
407,4,2012_08_28,Florida,2012
408,4,2012_08_29,Florida,2012
409,2,2012_08_30,Florida,2012
410,1,2012_08_31,Florida,2012
411,1,2012_01_02,Florida,2012
412,2,2012_01_04,Florida,2012
413,2,2012_01_09,Florida,2012
414,1,2012_01_10,Florida,2012
415,1,2012_01_11,Florida,2012
416,1,2012_01_13,Florida,2012
417,1,2012_01_14,Florida,2012
418,2,2012_01_15,Florida,2012
419,3,2012_01_16,Florida,2012
420,1,2012_01_18,Florida,2012
421,1,2012_01_24,Florida,2012
422,1,2012_01_25,Florida,2012
423,1,2012_01_26,Florida,2012
424,2,2012_01_27,Florida,2012
425,2,2012_01_30,Florida,2012
426,1,2012_01_31,Florida,2012
427,1,2012_06_07,Florida,2012
428,1,2012_06_11,Florida,2012
429,1,2012_06_13,Florida,2012
430,1,2012_06_19,Florida,2012
431,1,2012_06_22,Florida,2012
432,1,2012_06_27,Florida,2012
433,2,2012_12_01,Florida,2012
434,1,2012_12_02,Florida,2012
435,8,2012_12_03,Florida,2012
436,7,2012_12_04,Florida,2012
437,4,2012_12_05,Florida,2012
438,1,2012_12_06,Florida,2012
439,4,2012_12_07,Florida,2012
440,3,2012_12_08,Florida,2012
441,1,2012_12_09,Florida,2012
442,5,2012_12_10,Florida,2012
443,4,2012_12_11,Florida,2012
444,8,2012_12_12,Florida,2012
445,4,2012_12_13,Florida,2012
446,3,2012_12_14,Florida,2012
447,3,2012_12_15,Florida,2012
448,3,2012_12_16,Florida,2012
449,5,2012_12_17,Florida,2012
450,5,2012_12_18,Florida,2012
451,2,2012_12_19,Florida,2012
452,12,2012_12_20,Florida,2012
453,4,2012_12_21,Florida,2012
454,2,2012_12_25,Florida,2012
455,5,2012_12_26,Florida,2012
456,5,2012_12_27,Florida,2012
457,2,2012_12_28,Florida,2012
458,1,2012_12_30,Florida,2012
459,1,2012_12_31,Florida,2012
460,1,2012_03_01,Pennsylvania,2012
461,1,2012_03_08,Pennsylvania,2012
462,1,2012_03_09,Pennsylvania,2012
463,3,2012_03_13,Pennsylvania,2012
464,2,2012_03_16,Pennsylvania,2012
465,1,2012_03_17,Pennsylvania,2012
466,1,2012_03_21,Pennsylvania,2012
467,1,2012_03_23,Pennsylvania,2012
468,1,2012_03_24,Pennsylvania,2012
469,1,2012_03_28,Pennsylvania,2012
470,1,2012_03_29,Pennsylvania,2012
471,1,2012_04_02,Pennsylvania,2012
472,1,2012_04_09,Pennsylvania,2012
473,1,2012_04_11,Pennsylvania,2012
474,1,2012_04_16,Pennsylvania,2012
475,2,2012_04_17,Pennsylvania,2012
476,1,2012_04_24,Pennsylvania,2012
477,1,2012_05_11,Pennsylvania,2012
478,1,2012_05_23,Pennsylvania,2012
479,1,2012_05_25,Pennsylvania,2012
480,2,2012_02_03,Pennsylvania,2012
481,6,2012_02_06,Pennsylvania,2012
482,2,2012_02_07,Pennsylvania,2012
483,1,2012_02_08,Pennsylvania,2012
484,1,2012_02_10,Pennsylvania,2012
485,2,2012_02_12,Pennsylvania,2012
486,2,2012_02_15,Pennsylvania,2012
487,4,2012_02_16,Pennsylvania,2012
488,1,2012_02_17,Pennsylvania,2012
489,1,2012_02_20,Pennsylvania,2012
490,2,2012_02_21,Pennsylvania,2012
491,1,2012_02_22,Pennsylvania,2012
492,4,2012_02_23,Pennsylvania,2012
493,2,2012_02_28,Pennsylvania,2012
494,3,2012_11_01,Pennsylvania,2012
495,9,2012_11_02,Pennsylvania,2012
